Date,BAC,National,Diamond,Spencer,Pearce
3/20/2018,9.804375,10.83104167,11.3565625,11.52854167,12.26605112
3/21/2018,10.22916667,10.89,11.66083333,11.70572917,12.52872473
3/22/2018,10.52375,11.09427083,11.76875,11.99427083,12.73098168
3/23/2018,10.77604167,11.56239583,12.01979167,12.01666667,13.05480112
3/24/2018,10.52791667,11.75020833,12.42416667,12.55572917,13.16948862
3/25/2018,10.398125,11.47822917,12.37291667,12.47885417,13.01848168
3/26/2018,10.09479167,11.27927083,12.23541667,12.4990625,12.80521779
3/27/2018,10.07729167,11.02875,11.95166667,12.1509375,12.62129418
3/28/2018,10.18302083,10.97239583,11.89708333,12.14395833,12.61955806
3/29/2018,10.5921875,11.2328125,11.97520833,12.12645833,12.86879418
3/30/2018,10.7984375,11.64458333,12.24364583,12.39125,13.16428029
3/31/2018,10.9059375,11.98552083,12.6609375,12.70864583,13.45285668
4/1/2018,11.10322917,12.17520833,13.00072917,13.13322917,13.69511362
4/2/2018,11.14354167,12.2146875,13.1846875,13.34854167,13.78303029
4/3/2018,11.38635417,12.4759375,13.36677083,13.58125,14.01174557
4/4/2018,11.1725,12.50739583,13.45322917,13.67020833,13.9797664
4/5/2018,10.81177083,12.4659375,13.4959375,13.6471875,13.85994001
4/6/2018,11.11958333,12.389375,13.784375,14.039375,14.03316918
4/7/2018,11.66447917,12.5709375,14.01854167,14.38,14.35337751
4/8/2018,12.08291667,13.15354167,14.16989583,14.4453125,14.73750946
4/9/2018,11.90552083,13.42125,14.2234375,14.4334375,14.78546084
4/10/2018,11.6265625,13.42166667,14.5696875,14.66520833,14.80803029
4/11/2018,11.32145833,13.34052083,14.70302083,15.05291667,14.72372473
4/12/2018,11.35010417,12.92520833,14.56541667,14.88572917,14.54896779
4/13/2018,10.96166667,12.34270833,13.49645833,13.99020833,13.86900251
4/14/2018,10.62697917,12.055,13.15302083,13.4153125,13.54705807
4/15/2018,10.52822917,12.07427083,13.160625,13.4125,13.52309973
4/16/2018,11.20739583,11.9084375,13.14489583,13.37333333,13.68896779
4/17/2018,11.11354167,12.09677083,12.98385417,13.2240625,13.66678029
4/18/2018,10.6965625,12.36684211,12.96375,13.181875,13.6111096
4/19/2018,10.53291667,12.11333333,13.41326316,13.2275,13.62189579
4/20/2018,10.184375,11.61229167,12.98958333,13.26011917,13.19747473
4/21/2018,10.4059375,11.22291667,12.6371875,13.29273833,13.02407196
4/22/2018,11.0259375,11.7996875,12.72510417,13.3253575,13.45230112
4/23/2018,11.85572917,12.483125,13.3065625,13.35797667,14.15053029
4/24/2018,12.21427083,13.21802083,13.98416667,13.39059583,14.74087751
4/25/2018,12.21010417,13.835,14.57177083,13.423215,15.1410164
4/26/2018,12.16833333,13.95958333,15.231875,13.45583417,15.38865529
4/27/2018,11.95197917,13.88354167,15.40677083,13.48845333,15.34948862
4/28/2018,12.11927083,13.80375,15.3453125,13.5210725,15.35816918
4/29/2018,12.148125,13.5875,15.08770833,13.55369167,15.20983584
4/30/2018,12.15447917,13.66854167,14.69208333,13.58631083,15.10709279
5/1/2018,11.75260417,13.4803125,14.6959375,13.61893,14.91167612
5/2/2018,11.15177083,12.98635417,14.3321875,13.65154917,14.42549557
5/3/2018,10.9971875,12.49989583,14.07885417,13.68416833,14.12737057
5/4/2018,11.40385417,12.71020833,13.9540625,13.7167875,14.29143307
5/5/2018,12.20427083,13.11354167,14.29958333,13.74940666,14.80785668
5/6/2018,12.27072917,13.424375,14.4328125,13.78202583,14.97803029
5/7/2018,12.31854167,13.97364583,14.61979167,13.814645,15.23938446
5/8/2018,12.59166667,14.206875,15.5684375,13.84726416,15.72438446
5/9/2018,12.55041667,14.45552083,15.9596875,13.87988333,15.92393307
5/10/2018,12.7259375,14.51416667,16.10552083,13.9125025,16.05059973
5/11/2018,12.78541667,14.54197917,16.1040625,13.94512166,16.07921085
5/12/2018,12.60291667,14.5578125,15.858125,13.97774083,15.94167612
5/13/2018,12.34260417,14.32552083,15.83625,14.01036,15.77018307
5/14/2018,12.696875,14.31875,15.86885417,14.04297916,15.89688446
5/15/2018,12.77416667,14.51604167,16.08052083,14.07559833,16.05896779
5/16/2018,12.59854167,14.62145833,16.0496875,14.1082175,16.02528723
5/17/2018,12.49260417,14.5659375,16.11322917,14.14083666,15.99264835
5/18/2018,12.56739583,14.28947917,15.991875,14.17345583,15.88497473
5/19/2018,12.55072917,14.41833333,15.88614583,14.206075,15.88712751
5/20/2018,12.68916667,14.43520833,15.975,14.23869416,15.9685164
5/21/2018,12.77375,14.34739583,15.79520833,14.27131333,15.90750945
5/22/2018,12.603125,14.35854167,15.645,14.3039325,15.80428029
5/23/2018,12.331875,14.313125,15.8090625,14.33655166,15.75341223
5/24/2018,12.80666667,14.3315625,15.96291667,14.36917083,15.96910668
5/25/2018,12.96197917,14.558125,15.99354167,14.40179,16.10660668
5/26/2018,12.9340625,14.7715625,16.01229167,14.43440916,16.17469696
5/27/2018,13.0759375,14.80760417,16.18458333,14.46702833,16.29143307
5/28/2018,13.3815625,15.0065625,16.54083333,14.4996475,16.57837751
5/29/2018,13.54166667,15.39239583,16.97166667,14.53226666,16.90396779
5/30/2018,13.39291667,15.7759375,17.25072917,14.56488583,17.07525251
5/31/2018,13.24427083,15.59145833,17.55114583,14.597505,17.06434973
6/1/2018,12.99302083,15.21760417,17.2475,14.63012416,16.7547664
6/2/2018,13.15416667,15.09322917,16.930625,14.66274333,16.66139835
6/3/2018,13.35375,15.1540625,16.78510417,14.69536249,16.69969696
6/4/2018,13.68135417,15.42479167,16.96354167,14.72798166,16.95862057
6/5/2018,13.74114583,15.7965625,17.40197917,14.76060083,17.24862057
6/6/2018,13.25989583,15.73927083,17.35645833,14.79321999,17.05393306
6/7/2018,13.1365625,15.33833333,17.2921875,14.82583916,16.85775251
6/8/2018,13.09666667,15.201875,16.97833333,14.85845833,16.69434973
6/9/2018,13.18114583,15.055625,16.86375,14.89107749,16.63556501
6/10/2018,13.60145833,15.19041667,16.72458333,14.92369666,16.77421084
6/11/2018,13.9953125,15.48072917,16.9946875,14.95631583,17.09230112
6/12/2018,14.09385417,16.1084375,17.49104167,14.98893499,17.49983585
6/13/2018,13.30270833,16.14510417,17.7759375,15.02155416,17.34330807
6/14/2018,13.32229167,15.71604167,17.79145833,15.05417333,17.21198862
6/15/2018,13.2890625,15.13166667,17.3734375,15.08679249,16.86678029
6/16/2018,13.19010417,15.25458333,16.67166667,15.11941166,16.64084279
6/17/2018,13.5109375,15.1884375,16.97552083,15.15203083,16.82702334
6/18/2018,13.85697917,15.38270833,17.02427083,15.18464999,17.02337751
6/19/2018,14.08645833,15.96020833,17.3478125,15.21726916,17.40021779
6/20/2018,13.5525,16.0403125,17.62614583,15.24988833,17.34171084
6/21/2018,13.4953125,15.87895833,17.73135417,15.28250749,17.30393307
6/22/2018,13.62822917,15.57208333,17.67583333,15.31512666,17.22744001
6/23/2018,13.68583333,15.70125,17.3375,15.34774583,17.17691918
6/24/2018,14.24447917,15.7478125,17.466875,15.38036499,17.42178029
6/25/2018,14.5021875,16.18072917,17.73697917,15.41298416,17.74202335
6/26/2018,14.4890625,16.83479167,18.28604167,15.44560333,18.13869001
6/27/2018,13.905625,16.76135417,18.50364583,15.47822249,17.9922664
6/28/2018,13.9859375,16.0871875,18.2903125,15.51084166,17.7232039
6/29/2018,14.08635417,15.95135417,17.72760417,15.54346082,17.5238289
6/30/2018,13.71739583,16.035625,17.58604167,15.57607999,17.38174557
7/1/2018,13.93979167,15.95864583,17.72875,15.60869916,17.47778723
7/2/2018,14.245625,16.06291667,17.96104167,15.64131832,17.69191918
7/3/2018,14.179375,16.37708333,18.06875,15.67393749,17.81046084
7/4/2018,13.5378125,16.26,17.984375,15.70655666,17.5294539
7/5/2018,13.7840625,15.71260417,17.895,15.73917582,17.39928029
7/6/2018,14.29229167,15.685,17.6915625,15.77179499,17.49167612
7/7/2018,13.9721875,16.21791667,17.5578125,15.80441416,17.51803029
7/8/2018,14.08541667,16.09979167,17.85802083,15.83703332,17.61646779
7/9/2018,14.76541667,16.00041667,18.22489583,15.86965249,17.93230112
7/10/2018,14.39145833,16.693125,18.0759375,15.90227166,17.98889834
7/11/2018,13.96416667,16.55041667,18.3259375,15.93489082,17.88223168
7/12/2018,14.16822917,16.255625,18.11802083,15.96750999,17.78268307
7/13/2018,14.22989583,15.89354167,17.689375,16.00012916,17.53966223
7/14/2018,13.92416667,16.00895833,17.19802083,16.03274832,17.31244001
7/15/2018,13.8540625,15.76020833,17.35645833,16.06536749,17.25896779
7/16/2018,13.69354167,15.71041667,17.4740625,16.09798666,17.22806501
7/17/2018,14.81083333,15.7828125,17.8409375,16.13060582,17.74691918
7/18/2018,14.448125,16.45260417,17.4596875,16.16322499,17.72219696
7/19/2018,14.448125,16.47197917,17.99114583,16.19584416,17.90580807
7/20/2018,14.17239583,16.58333333,17.99395833,16.22846332,17.8519539
7/21/2018,14.291875,16.09229167,17.89177083,16.26108249,17.69403723
7/22/2018,14.47427083,16.09739583,17.49104167,16.29370166,17.62296084
7/23/2018,14.9109375,16.23729167,17.77927083,16.32632082,17.91122473
7/24/2018,14.55958333,16.70666667,17.96083333,16.35893999,18.01108584
7/25/2018,13.89416667,16.50989583,18.0734375,16.39155916,17.76122473
7/26/2018,13.64989583,15.9771875,17.9165625,16.42417832,17.44994001
7/27/2018,13.7340625,15.68135417,17.49104167,16.45679749,17.23754418
7/28/2018,13.8228125,15.72666667,17.24385417,16.48941665,17.19983585
7/29/2018,14.05625,15.7709375,17.45197917,16.52203582,17.36178029
7/30/2018,14.2184375,15.96145833,17.52010417,16.55465499,17.50205807
7/31/2018,14.43239583,16.36947917,17.819375,16.58727415,17.8091414
8/1/2018,13.70416667,16.43135417,18.1428125,16.61989332,17.69483585
8/2/2018,13.51989583,15.8028125,17.96989583,16.65251249,17.36625945
8/3/2018,13.6753125,15.42729167,17.4059375,16.68513165,17.10490529
8/4/2018,13.81135417,15.5115625,17.1503125,16.71775082,17.09313446
8/5/2018,14.35979167,15.67177083,17.18208333,16.75036999,17.33994001
8/6/2018,14.26916667,16.10270833,17.2603125,16.78298915,17.4794539
8/7/2018,14.01833333,16.26177083,17.66625,16.81560832,17.58417612
8/8/2018,13.61916667,15.92375,17.875625,16.84822749,17.40823862
8/9/2018,13.58197917,15.7925,17.42770833,16.88084665,17.20278723
8/10/2018,13.92541667,15.47020833,17.37447917,16.91346582,17.19209279
8/11/2018,14.20625,15.67333333,17.17708333,16.94608499,17.28761362
8/12/2018,14.4228125,15.81958333,17.22791667,16.97870415,17.42549557
8/13/2018,14.96010417,16.40510417,17.53770833,17.01132332,17.90303029
8/14/2018,14.53416667,16.7771875,18.259375,17.04394249,18.12563446
8/15/2018,13.47458333,16.609375,18.3721875,17.07656165,17.75410668
8/16/2018,13.30604167,15.48020833,17.97739583,17.10918082,17.18994001
8/17/2018,13.56197917,15.245,17.0315625,17.14179999,16.88157196
8/18/2018,13.70927083,15.34885417,16.88177083,17.17441915,16.91535668
8/19/2018,14.11864583,15.590625,16.86822917,17.20703832,17.1278914
8/20/2018,14.25375,15.69989583,17.17770833,17.23965749,17.31250945
8/21/2018,14.39494737,16.121875,17.56072917,17.27227665,17.62790858
8/22/2018,13.92385417,16.3184375,17.73302083,17.30489582,17.5938289
8/23/2018,13.56979167,15.54541667,17.45739583,17.33751499,17.12625946
8/24/2018,13.48625,15.20635417,16.81645833,17.37013415,16.77174557
8/25/2018,13.8525,15.03260417,16.51979167,17.40275332,16.73702335
8/26/2018,13.9053125,15.27020833,16.41322917,17.43537248,16.79830807
8/27/2018,14.23291667,15.72414894,16.751875,17.46799165,17.17170494
8/28/2018,14.43635417,15.43833333,16.929375,17.50061082,17.20341223
8/29/2018,13.73020833,15.90489583,16.66815217,17.53322998,17.03647684
8/30/2018,13.681875,15.31802083,16.88385417,17.56584915,16.8966414
8/31/2018,13.77708333,15.18708333,16.48791667,17.59846832,16.75275251
9/1/2018,13.68125,15.20770833,16.3834375,17.63108748,16.69285668
9/2/2018,14.11375,15.32229167,16.38322917,17.66370665,16.87514835
9/3/2018,14.8521875,15.20166667,16.46666667,17.69632582,17.10889835
9/4/2018,14.8509375,16.19479167,16.35552083,17.72894498,17.40247473
9/5/2018,14.74479167,16.45020833,17.18208333,17.76156415,17.72775251
9/6/2018,14.59510417,16.3428125,17.580625,17.79418332,17.77490529
9/7/2018,14.50177083,16.14375,17.51875,17.82680248,17.65681501
9/8/2018,14.44604167,16.04447917,17.35864583,17.85942165,17.55178029
9/9/2018,14.44989583,16.01333333,17.32395833,17.89204082,17.53112056
9/10/2018,14.68802083,16.01052083,17.3271875,17.788125,17.61063445
9/11/2018,14.73239583,16.19041667,17.36833333,17.7884375,17.69910668
9/12/2018,14.51864583,16.2528125,17.27614583,17.71635417,17.61792612
9/13/2018,14.25458333,16.118125,17.2859375,17.684375,17.48827334
9/14/2018,14.11041667,15.74895833,17.16041667,17.60010417,17.27532196
9/15/2018,14.00697917,15.5996875,16.95291667,17.50458333,17.12191918
9/16/2018,14.2259375,15.6021875,16.938125,17.3828125,17.19080807
9/17/2018,14.6053125,15.72125,17.04041667,17.4828125,17.39105112
9/18/2018,14.66979167,16.0203125,17.14635417,17.5840625,17.54754418
9/19/2018,14.4490625,16.34583333,17.2640625,17.6953125,17.62171084
9/20/2018,14.31072917,16.08854167,17.64489583,17.97979167,17.61678029
9/21/2018,14.21427083,15.7028125,17.2690625,17.87916667,17.33077334
9/22/2018,14.1359375,15.73166667,16.96270833,17.54458333,17.21216223
9/23/2018,14.12572917,15.58833333,16.90614583,17.26135417,17.14212751
9/24/2018,14.14197917,15.63104167,16.83104167,17.25645833,17.13674557
9/25/2018,14.20989583,15.64135417,16.84708333,17.22229167,17.16816918
9/26/2018,14.39145833,15.48520833,16.80822917,17.29916667,17.16369001
9/27/2018,14.04625,15.54947917,16.48114583,16.98010417,16.9610164
9/28/2018,13.83625,15.341875,16.418125,16.75229167,16.80080807
9/29/2018,14.10510417,15.13489583,16.38958333,16.81875,16.81191918
9/30/2018,14.37958333,15.27104167,16.26770833,16.71645833,16.90816918
10/1/2018,14.4196875,15.56645833,16.37875,16.7084375,17.05702334
10/2/2018,14.31072917,15.94177083,16.65291667,16.9465625,17.23719696
10/3/2018,14.21739583,15.70885417,17.07916667,17.28885417,17.27053029
10/4/2018,14.36322917,15.6903125,16.9003125,17.45447917,17.25334279
10/5/2018,14.33020833,15.41364583,16.59645833,17.030625,17.0488289
10/6/2018,13.78,15.36625,16.13,16.59427083,16.6941414
10/7/2018,13.23802083,14.93270833,15.66072917,15.94395833,16.21254418
10/8/2018,12.92322917,14.17229167,15.38291667,15.810625,15.76153724
10/9/2018,12.92416667,13.84395833,14.74260417,15.24864583,15.43896779
10/10/2018,13.12104167,13.70427083,14.45010417,14.82072917,15.36053029
10/11/2018,13.41854167,13.89145833,14.54895833,14.82510417,15.55504418
10/12/2018,13.49489583,14.17770833,14.67677083,14.93052083,15.7185164
10/13/2018,13.5615625,14.3459375,14.84864583,15.10802083,15.85410668
10/14/2018,13.43104167,14.464375,15.05614583,15.28552083,15.91924557
10/15/2018,12.8778125,13.931875,14.45354167,14.78010417,15.35646779
10/16/2018,12.2528125,13.53458333,13.91947917,14.25875,14.83768307
10/17/2018,12.1128125,13.02197917,13.8934375,14.04166667,14.61146779
10/18/2018,12.53770833,12.71395833,13.70302083,14.1340625,14.5869539
10/19/2018,13.32729167,12.8834375,13.38208333,13.716875,14.79966223
10/20/2018,13.4065625,13.65854167,13.42197917,13.65333333,15.09775251
10/21/2018,13.56541667,14.10927083,14.1696875,14.06083333,15.55018307
10/22/2018,13.906875,14.33989583,14.84427083,15.05104167,15.96573862
10/23/2018,13.87177083,14.39197917,14.92020833,15.18385417,15.99671084
10/24/2018,13.85479167,14.6440625,14.92572917,15.18364583,16.07691918
10/25/2018,13.8425,14.54322917,15.11447917,15.30072917,16.10212751
10/26/2018,13.6821875,14.4853125,15.00042105,15.2978125,15.99136508
10/27/2018,13.52614583,14.3790625,14.85166667,15.10833333,15.85434973
10/28/2018,13.3734375,14.19822917,14.75125,15.01604167,15.70969696
10/29/2018,13.19322917,14.13552083,14.62020833,14.91947917,15.58504418
10/30/2018,13.27385417,14.005,14.56479167,14.81677083,15.54994001
10/31/2018,12.786875,13.56166667,14.0884375,14.40833333,15.08105112
11/1/2018,12.4709375,13.34177083,13.738125,14.02083333,14.78566918
11/2/2018,12.53708333,13.05229167,13.67229167,13.84677083,14.68928029
11/3/2018,12.81231579,13.0265625,13.51114583,13.89166667,14.71873277
11/4/2018,12.7271875,13.04260417,13.34385417,13.6384375,14.63994001
11/5/2018,12.64927083,13.16614583,13.4025,13.535,14.67469695
11/6/2018,12.37739583,13.17326087,13.47427083,13.6328125,14.61036724
11/7/2018,11.45177083,12.62916667,13.36885417,13.62739583,14.08532196
11/8/2018,11.20958333,11.91614583,12.46489583,12.8496875,13.46559973
11/9/2018,10.8121875,11.61208333,11.88479167,12.10822917,13.03841223
11/10/2018,11.10854167,11.14052083,11.66197917,11.80479167,12.90573862
11/11/2018,11.5228125,10.94645833,11.43927083,11.7365625,12.90490529
11/12/2018,11.44052083,10.88625,10.72760417,11.01677083,12.62018307
11/13/2018,11.20395833,11.0778125,10.71697917,10.74927083,12.6016414
11/14/2018,11.13947917,11.1396875,10.83489583,10.831875,12.6400789
11/15/2018,11.42489583,11.12854167,11.12583333,11.12958333,12.82848168
11/16/2018,11.68395833,11.16729167,11.14322917,11.25979167,12.93355112
11/17/2018,11.916875,11.45854167,11.20395833,11.309375,13.1285164
11/18/2018,12.0659375,11.68260417,11.31385417,11.335,13.28952335
11/19/2018,12.06520833,11.77739583,11.53427083,11.53010417,13.39434973
11/20/2018,11.8478125,11.8815625,11.50552083,11.65885417,13.34702334
11/21/2018,11.62135417,11.81489583,11.64270833,11.625625,13.29504418
11/22/2018,11.58885417,11.8009375,11.815,11.88895833,13.33698862
11/23/2018,11.70625,11.71104167,11.87229167,11.94739583,13.36525251
11/24/2018,11.93770833,11.7196875,11.84322917,12.02614583,13.43559973
11/25/2018,12.0096875,11.67333333,11.71614583,11.88375,13.40178029
11/26/2018,11.784375,11.756875,11.43541667,11.60875,13.26094696
11/27/2018,11.36135417,11.67635417,11.41010417,11.4271875,13.08466224
11/28/2018,11.16395833,11.566875,11.56177083,11.56708333,13.03292612
11/29/2018,11.2009375,11.43625,11.650625,11.76270833,13.0313289
11/30/2018,11.51041667,11.5959375,11.82041667,11.95520833,13.24431501
12/1/2018,11.86385417,11.55458333,11.674375,11.84572917,13.29966223
12/2/2018,11.67197917,11.60416667,11.63354167,11.738125,13.23862057
12/3/2018,10.9965625,11.57729167,11.19020833,11.31645833,12.85674557
12/4/2018,10.4796875,11.0565625,11.19989583,11.21802083,12.51410668
12/5/2018,10.03041667,10.61510417,10.8640625,11.10177083,12.10525251
12/6/2018,10.33114583,10.31020833,10.69177083,10.86833333,12.04643306
12/7/2018,10.94114583,10.450625,10.70604167,10.92458333,12.3013289
12/8/2018,11.4375,10.90208333,10.6521875,10.78197917,12.59931501
12/9/2018,11.67583333,11.29385417,10.89541667,10.89458333,12.89042612
12/10/2018,11.473125,11.57583333,11.21510417,11.23302083,13.02341223
12/11/2018,11.44052083,11.74072917,11.59479167,11.5246875,13.19407196
12/12/2018,11.33729167,11.52197917,11.70166667,11.78677083,13.12237057
12/13/2018,10.935625,11.25885417,11.28988764,11.54854167,12.76351367
12/14/2018,10.61083333,11.00947917,10.8878125,11.16822917,12.43809973
12/15/2018,10.84125,10.72916667,10.88572917,11.07427083,12.42077335
12/16/2018,10.89125,10.71145833,10.59333333,10.89875,12.33407195
12/17/2018,10.78354167,10.9553125,10.52104167,10.74114583,12.35535668
12/18/2018,10.55333333,11.039375,10.883125,10.95208333,12.42733584
12/19/2018,10.78375,10.73510417,10.8725,11.04927083,12.39917612
12/20/2018,10.85729167,10.76041667,10.68552083,11.0325,12.36980112
12/21/2018,10.87822917,10.96572917,10.62854167,10.808125,12.42622474
12/22/2018,10.86322917,10.97572917,10.8265625,10.94541667,12.49056501
12/23/2018,10.7321875,10.91166667,10.84625,11.08197917,12.43209279
12/24/2018,10.49364583,10.95375,10.755,11.00083333,12.33619001
12/25/2018,10.50666667,10.80729167,10.81135417,10.9928125,12.31049557
12/26/2018,10.45010417,10.6890625,10.87552083,11.11489583,12.27362057
12/27/2018,10.17625,10.40895833,10.4796875,10.81447917,11.95702334
12/28/2018,9.891041667,10.11364583,9.992395833,10.26552083,11.60108584
12/29/2018,9.5371875,9.664895833,9.600416667,9.846354167,11.2028914
12/30/2018,9.375520833,9.381979167,9.230833333,9.446041667,10.93150251
12/31/2018,9.176875,9.336770833,9.102708333,9.378958333,10.80750945
1/1/2019,9.075833333,8.939583333,8.773333333,8.936041667,10.5316414
1/2/2019,8.824583333,8.676354167,8.344270833,8.595208333,10.21712751
1/3/2019,8.575,8.599479167,8.212916667,8.353020833,10.06452334
1/4/2019,8.6521875,8.5203125,8.3128125,8.4240625,10.09716223
1/5/2019,8.777604167,8.566041667,8.34,8.5796875,10.16327334
1/6/2019,9.0875,8.866770833,8.617916667,8.7765625,10.4594539
1/7/2019,9.308125,9.25125,8.964479167,9.134375,10.77667612
1/8/2019,9.468645833,9.475416667,9.277604167,9.39375,11.00928029
1/9/2019,9.457395833,9.674375,9.546145833,9.749270833,11.16136362
1/10/2019,9.502708333,9.7659375,9.72125,9.920625,11.26535668
1/11/2019,9.453958333,9.726145833,9.778645833,10.008125,11.25497473
1/12/2019,9.35375,9.694270833,9.655208333,9.954895833,11.16980112
1/13/2019,9.27375,9.684583333,9.7265625,9.992291667,11.16369001
1/14/2019,9.089895833,9.655520833,9.750520833,9.9775,11.1007039
1/15/2019,9.290416667,9.666354167,9.871458333,10.15489583,11.21146779
1/16/2019,9.443333333,9.639583333,9.962708333,10.281875,11.28393307
1/17/2019,9.431354167,9.875104167,9.858020833,10.1965625,11.32355112
1/18/2019,9.611979167,9.947291667,10.125,10.33083333,11.49681501
1/19/2019,9.315104167,9.876666667,9.9675,10.30364583,11.32181501
1/20/2019,9.183333333,9.7296875,9.889479167,10.14302083,11.2028914
1/21/2019,9.032604167,9.614375,9.849791667,10.18166667,11.10098168
1/22/2019,8.834583333,9.232395833,9.431979167,9.749791667,10.76837751
1/23/2019,8.517708333,8.8825,9.028125,9.3621875,10.41150251
1/24/2019,8.386875,8.728958333,8.791041667,9.0696875,10.23768307
1/25/2019,8.5578125,8.623541667,8.754166667,9.035208333,10.24723168
1/26/2019,8.7165625,8.726145833,8.651458333,8.918125,10.30011362
1/27/2019,8.8359375,8.953229167,8.798645833,8.992395833,10.46466223
1/28/2019,8.821666667,9.078854167,9.047395833,9.233333333,10.58469695
1/29/2019,9.041145833,9.2740625,9.298854167,9.5565625,10.80674557
1/30/2019,9.061041667,9.417083333,9.5053125,9.770104167,10.92987057
1/31/2019,8.950416667,9.417916667,9.4853125,9.787916667,10.88660668
2/1/2019,8.968333333,9.4709375,9.623854167,9.894791667,10.95643307
2/2/2019,9.047291667,9.494375,9.6934375,10.03052083,11.01375945
2/3/2019,9.312916667,9.7015625,9.936979167,10.1921875,11.25254418
2/4/2019,9.324375,9.828020833,9.927291667,10.28270833,11.29528723
2/5/2019,9.183958333,9.852708333,9.961979167,10.27666667,11.26827334
2/6/2019,8.668958333,9.590208333,9.790416667,10.06625,10.95191918
2/7/2019,8.236145833,8.822083333,9.330416667,9.675104167,10.39827334
2/8/2019,7.8790625,8.409166667,8.690729167,9.141979167,9.92837751
2/9/2019,7.785729167,8.29,8.449895833,8.774791667,9.777266399
2/10/2019,7.830520833,8.120416667,8.461458333,8.739583333,9.739523343
2/11/2019,8.079583333,8.007708333,8.194479167,8.5553125,9.695981677
2/12/2019,8.176458333,8.164479167,8.033854167,8.377916667,9.726988621
2/13/2019,8.2440625,8.486875,8.2628125,8.464791667,9.933308066
2/14/2019,8.5475,8.692291667,8.626458333,8.804479167,10.2241414
2/15/2019,8.604375,8.9725,8.827604167,9.056458333,10.40355112
2/16/2019,8.666875,9.107916667,9.163020833,9.391041667,10.5813289
2/17/2019,8.473645833,9.020729167,9.211041667,9.544270833,10.50386362
2/18/2019,8.0296875,8.865833333,8.978125,9.277291667,10.22660668
2/19/2019,8.069791667,8.383854167,8.7809375,9.108541667,10.01358584
2/20/2019,7.663578947,8.174479167,8.198541667,8.654270833,9.614257993
2/21/2019,7.576631579,8.056458333,8.086354167,8.301875,9.508539425
2/22/2019,7.6834375,7.923645833,8.1975,8.503645833,9.536919177
2/23/2019,7.858541667,7.730729167,7.952604167,8.283854167,9.449349733
2/24/2019,7.96125,8.0775,7.8575,8.135729167,9.567474732
2/25/2019,8.130833333,8.398586957,8.262291667,8.478333333,9.865962051
2/26/2019,8.328854167,8.525833333,8.714270833,8.937291667,10.12504418
2/27/2019,8.755625,8.922708333,9.017708333,9.284375,10.50073862
2/28/2019,9.2046875,9.381145833,9.493263158,9.747291667,10.9617569
3/1/2019,9.341145833,9.851354167,10.0865625,10.22729167,11.36174557
3/2/2019,9.41125,10.20510417,10.41697917,10.58385417,11.61316918
3/3/2019,9.416666667,10.23375,10.815,10.95916667,11.75719695
3/4/2019,9.4984375,10.15666667,10.91177083,11.108125,11.7910164
3/5/2019,9.531979167,10.30916667,10.84895833,11.23104167,11.83209279
3/6/2019,9.6253125,10.45385417,10.93458333,11.21197917,11.93997473
3/7/2019,9.818958333,10.5015625,11.09552083,11.27791667,12.07407195
3/8/2019,9.7375,10.57989583,11.06916667,11.3375,12.06424557
3/9/2019,9.278333333,10.404375,10.9003125,11.10114583,11.79639834
3/10/2019,9.126875,9.988958333,10.82885417,11.1109375,11.58362057
3/11/2019,9.391666667,9.913125,10.52291667,10.84270833,11.54462751
3/12/2019,9.544583333,10.1846875,10.53760417,10.749375,11.6910164
3/13/2019,9.471666667,10.13510417,10.625625,10.76739583,11.67952334
3/14/2019,9.033958333,9.737395833,10.33333333,10.60885417,11.30362056
3/15/2019,8.8621875,9.803854167,10.26416667,10.53010417,11.24546084
3/16/2019,9.1209375,9.6984375,10.4246875,10.70822917,11.3500789
3/17/2019,9.593020833,9.875833333,10.46364583,10.76135417,11.57955806
3/18/2019,9.980104167,10.28447917,10.66239583,10.8859375,11.91105112
3/19/2019,10.26072917,10.77114583,11.0325,11.20385417,12.29018307
3/20/2019,10.29489583,11.15447917,11.4240625,11.58083333,12.55987057
3/21/2019,10.20822917,11.15166667,11.68270833,11.86541667,12.61625946
3/22/2019,9.999895833,10.8971875,11.6384375,11.86666667,12.44723168
3/23/2019,10.18177083,10.82677083,11.65895833,11.98,12.49122473
3/24/2019,10.25239583,11.12197917,11.6771875,12.00739583,12.61924557
3/25/2019,10.5975,11.24333333,11.9153125,12.12822917,12.85410668
3/26/2019,10.61260417,11.49833333,12.10677083,12.40729167,13.00796084
3/27/2019,10.64385417,11.618125,12.14708333,12.36083333,13.07174557
3/28/2019,10.62364583,11.52666667,12.2553125,12.52083333,13.07059973
3/29/2019,10.41572917,11.56166667,12.21895833,12.461875,13.00084279
3/30/2019,10.35052083,11.430625,12.294375,12.58958333,12.96056501
3/31/2019,10.39125,11.34364583,12.23604167,12.58958333,12.9257039
4/1/2019,10.50583333,11.44520833,12.17510417,12.49666667,12.97744001
4/2/2019,10.59583333,11.50333333,12.264375,12.5334375,13.05657195
4/3/2019,10.5753125,11.58010417,12.41520833,12.70208333,13.12559973
4/4/2019,10.63875,11.69666667,12.51114583,12.84125,13.2175789
4/5/2019,10.87489583,11.8234375,12.6515625,12.9621875,13.38535668
4/6/2019,10.9796875,12.08395833,12.93614583,13.22010417,13.60198862
4/7/2019,11.22489583,12.31625,13.08427083,13.39145833,13.81053029
