Date,BAC,National,Diamond,Pearce
7/13/2016,16843.75,16983.09375,17331.25,17438.17897
7/14/2016,16671.875,16961.32292,17484.375,17424.67203
7/15/2016,16537.5,16748.95833,17334.375,17259.09216
7/16/2016,16685.41667,16823.82292,17132.29167,17265.99147
7/17/2016,15542.70833,15924.17708,17251.04167,16624.79008
7/18/2016,14342.70833,14815.625,16000,15438.25883
7/19/2016,16801.04167,16322.1875,14654.16667,16311.27967
7/20/2016,16830.20833,16999.5,17391.66667,17459.27272
7/21/2016,16845.83333,16973.46875,17391.66667,17455.80397
7/22/2016,16771.875,16933.13542,17351.04167,17404.16508
7/23/2016,16783.33333,16987.88542,17284.375,17404.0123
7/24/2016,15839.58333,16150.13542,17262.5,16802.8873
7/25/2016,14440.625,15017.16667,16215.625,15609.95328
7/26/2016,16857.29167,16326.29167,14678.125,16339.38383
7/27/2016,16650,16813.01042,17305.20833,17308.22064
7/28/2016,16765.625,16928.35417,17051.04167,17300.488
7/29/2016,16698.95833,16830.78125,17088.54167,17258.24147
7/30/2016,16743.75,16947.88542,17054.16667,17300.74842
7/31/2016,15427.08333,16018.67708,17080.20833,16560.80397
8/1/2016,14366.66667,15140.09375,16123.95833,15595.72064
8/2/2016,15666.66667,15604.26042,14705.20833,15710.85953
8/3/2016,16015.625,15962.23958,15918.75,16351.01925
8/4/2016,16295.83333,16156.25,16273.95833,16627.49494
8/5/2016,16833.33333,16899.82292,16419.79167,17103.13036
8/6/2016,16953.125,17114.90625,16992.70833,17405.72758
8/7/2016,15453.125,15894.9375,17113.54167,16539.34911
8/8/2016,14620.83333,14710.98958,15511.45833,15333.24147
8/9/2016,16407.29167,16013.88542,14809.375,16128.99842
8/10/2016,16081.25,16695.83333,16767.56757,16900.36469
8/11/2016,15862.5,16183.07292,17379.16667,16860.39425
8/12/2016,15676.04167,15871.23958,16518.75,16407.49147
8/13/2016,15718.75,15807.92708,16239.58333,16307.56786
8/14/2016,15135.41667,15319.67708,16226.04167,15945.85953
8/15/2016,14208.33333,14466.14583,15538.54167,15123.15466
8/16/2016,15618.75,15366.11458,14523.95833,15555.08869
8/17/2016,15702.08333,15732.21875,16133.33333,16241.35952
8/18/2016,15223.95833,15521.33333,16261.45833,16054.39772
8/19/2016,15265.625,15303.32292,15665.625,15797.00536
8/20/2016,15260.41667,15119.51042,15716.66667,15751.01231
8/21/2016,15240.625,15324.46875,15701.04167,15807.52619
8/22/2016,14308.33333,14634.30208,15903.125,15334.06786
8/23/2016,15606.25,15445.88542,14673.95833,15627.5123
8/24/2016,15832.29167,15788.70833,16237.5,16338.31439
8/25/2016,15940.625,16166.54167,16466.66667,16576.75883
8/26/2016,15678.125,15922.78125,16607.29167,16454.88036
8/27/2016,15904.16667,16099.55208,16325,16495.05397
8/28/2016,15155.20833,15794.4,16635.41667,16247.15605
8/29/2016,14251.04167,14412.27273,15658.33333,15159.36363
8/30/2016,15791.66667,15510.76667,14705.20833,15721.36161
8/31/2016,15912.5,16523.41096,16490.625,16694.32637
9/1/2016,15314.58333,16013.76389,16815.625,16433.47179
9/2/2016,12838.54167,14246.22973,16152.08333,14797.76596
9/3/2016,13306.25,13455.44,13464.58333,13794.23883
9/4/2016,11838.54167,12744.94521,13848.95833,13196.29612
9/5/2016,11135.41667,11871.25,12304.16667,12155.75883
9/6/2016,11209.6875,11581.48649,11367.8125,11771.80988
9/7/2016,12608.33333,12358.64,11402.1875,12508.53466
9/8/2016,12663.54167,13033.15068,12969.79167,13274.30906
9/9/2016,12669.79167,13154.06944,13042.70833,13341.0042
9/10/2016,12665.625,13049.39189,13075,13315.48668
9/11/2016,11808.33333,12571.06667,13133.33333,12889.7255
9/12/2016,11303.125,11847.30137,12188.54167,12165.13707
9/13/2016,12560.41667,12539.125,11532.60417,12596.19633
9/14/2016,12579.16667,12977.02703,12928.125,13213.58729
9/15/2016,12564.58333,12923.82667,12840.625,13161.82605
9/16/2016,12721.875,13170.64384,12991.66667,13346.87622
9/17/2016,12743.75,13224.63889,13192.70833,13439.18013
9/18/2016,11836.35417,12662.39189,13219.79167,12958.32696
9/19/2016,11263.125,11947.89333,12226.04167,12197.83439
9/20/2016,12533.33333,12401.20548,11429.47917,12506.82038
9/21/2016,12665.625,13231.51389,12846.875,13300.15235
9/22/2016,12642.70833,13392.68919,13386.45833,13526.09967
9/23/2016,14133.33333,13928.05333,13314.58333,14177.47105
9/24/2016,13193.75,14169.08537,14735.41667,14418.23173
9/25/2016,11950,13000.5,13623.95833,13243.63383
9/26/2016,11087.60417,11915.09375,12341.66667,12166.93592
9/27/2016,12596.875,12314.46875,11303.125,12456.97064
9/28/2016,12739.58333,13181.82292,12875,13317.61647
9/29/2016,12820.83333,13202.01042,13246.875,13475.3873
9/30/2016,12622.91667,13320.09375,13485.41667,13528.29008
10/1/2016,12734.375,13374.17708,13221.875,13495.62341
10/2/2016,10205.9375,11767.44792,13354.16667,12161.33175
10/3/2016,9973.854167,10627.08333,10586.97917,10781.45328
10/4/2016,10639.89583,10309.34375,10061.5625,10722.41508
10/5/2016,10698.54167,11099.64583,10826.25,11260.29355
10/6/2016,10754.58333,11036.32292,10921.97917,11289.77619
10/7/2016,10678.4375,11103.89583,10961.77083,11300.18244
10/8/2016,10502.60417,11049.88542,11045.10417,11251.34564
10/9/2016,9951.354167,10648.52083,10741.77083,10832.69633
10/10/2016,9295.9375,10196.27083,10393.64583,10347.43244
10/11/2016,10473.64583,9948.114583,9851.979167,10476.72758
10/12/2016,10542.5,10884.5625,11005.83333,11196.44633
10/13/2016,10640.10417,10999.33333,10993.95833,11263.27966
10/14/2016,10675.3125,11120.71875,11165.72917,11372.73453
10/15/2016,10527.60417,10926.75,11002.29167,11204.363
10/16/2016,9845.9375,10663,10946.45833,10870.613
10/17/2016,9309.479167,10134.97917,10281.77083,10294.22411
10/18/2016,10400.41667,9905.333333,9719.166667,10393.78661
10/19/2016,10476.35417,10807.14583,10683.54167,11041.16161
10/20/2016,10536.14583,10889.09375,10776.77083,11119.48452
10/21/2016,10760.3125,11020.5,10767.1875,11234.81439
10/22/2016,10607.1875,11062.17708,11010,11278.60258
10/23/2016,9959.0625,10720.60417,10907.29167,10914.46717
10/24/2016,9320.104167,10227.72917,10094.6875,10266.32133
10/25/2016,10676.35417,10147.625,9583.4375,10521.28661
10/26/2016,10757.8125,11072.32292,10918.33333,11301.6373
10/27/2016,10596.875,11057.13542,10907.29167,11239.24842
10/28/2016,10490.625,10970.63542,10893.95833,11170.55397
10/29/2016,10608.75,10862.20833,10651.45833,11092.95327
10/30/2016,9919.6875,10708.21875,10747.70833,10844.01925
10/31/2016,9502.916667,10318.53125,10020.72917,10332.87342
11/1/2016,10612.1875,9959.645833,9605.416667,10444.56439
11/2/2016,9105.3125,10829.125,10594.16667,10561.68244
11/3/2016,9005.729167,9241.041667,9265.9375,9556.383831
11/4/2016,8963.541667,9272.53125,9011.875,9468.130359
11/5/2016,8976.875,9239.572917,8997.1875,9456.692859
11/6/2016,9209.270833,9327.239583,8978.125,9557.026192
11/7/2016,9198.854167,9408.28125,9389.895833,9717.824803
11/8/2016,33142.08333,20286.08333,9894.166667,21492.9255
11/9/2016,37343.75,37605.58333,37467.70833,37857.82827
11/10/2016,36977.08333,37249.29167,38050,37810.93939
11/11/2016,36600,37298,38101.04167,37718.49494
11/12/2016,25478.125,34294.69792,37845.83333,32925.03314
11/13/2016,10116.875,15792.45833,23818.75,16961.50883
11/14/2016,8799.479167,9356.927083,11572.91667,10295.25536
11/15/2016,8809.583333,9199.897436,9565.3125,9577.078809
11/16/2016,8778.75,9132.985294,9551.145833,9539.774762
11/17/2016,8759.0625,9159.56338,9473.645833,9516.238291
11/18/2016,8755.520833,9049.393939,9478.645833,9480.001255
11/19/2016,8722.5,9123.056338,9458.854167,9486.951221
11/20/2016,8665.9375,9108.044118,9448.333333,9459.586037
11/21/2016,8693.229167,9064.619718,9446.458333,9453.583459
11/22/2016,8882.291667,9186.212121,9450.520833,9558.48926
11/23/2016,9023.020833,9359.957746,9546.354167,9695.258635
11/24/2016,8934.583333,9327.852941,9614.0625,9677.647311
11/25/2016,8814.479167,9149.676056,9424.895833,9515.164738
11/26/2016,8775.104167,9168.393939,9297.8125,9465.917922
11/27/2016,8802.8125,9148.732394,9298.854167,9468.947407
11/28/2016,8773.645833,9090.544118,9309.270833,9443.301314
11/29/2016,8780.729167,9085.676056,9264.791667,9429.21335
11/30/2016,8892.083333,9093.272727,9271.354167,9471.051129
12/1/2016,9326.041667,9004.112676,9552.8125,9679.803334
12/2/2016,14805.20833,11560.41176,9578.541667,12366.86831
12/3/2016,13354.16667,14074.53521,15221.875,14602.34001
12/4/2016,13173.95833,13395.21212,13934.375,13886.66287
12/5/2016,14036.45833,13760.61972,13705.20833,14219.57651
12/6/2016,15171.875,14881.30882,14676.04167,15295.22288
12/7/2016,15359.375,15521.46479,15858.33333,15965.20543
12/8/2016,16191.66667,15938.75758,16081.25,16456.03914
12/9/2016,16047.91667,16423.34247,17045.83333,16891.17854
12/10/2016,15713.54167,15915.9,16852.08333,16545.98939
12/11/2016,15034.375,15517.15584,16529.16667,16079.04689
12/12/2016,13892.70833,14396.64516,15748.95833,15064.91833
12/13/2016,15355.20833,15018.88043,14528.125,15352.88564
12/14/2016,15225,15700.5618,16095.83333,16059.27943
12/15/2016,15303.125,15498.83516,16035.41667,15997.94
12/16/2016,15298.95833,15569.43617,16121.875,16048.90422
12/17/2016,15503.125,15619.53261,16114.58333,16131.22803
12/18/2016,14952.08333,15455.73118,16276.04167,15946.76645
12/19/2016,14334.375,14463.82022,15650,15201.54613
12/20/2016,15718.75,15562.78947,15020.83333,15819.60532
12/21/2016,16033.33333,16149.25556,16568.75,16635.92735
12/22/2016,16719.79167,16901.13187,17256.25,17344.5389
12/23/2016,16847.91667,17104.40659,17890.625,17666.46381
12/24/2016,17025,17309.75269,17977.08333,17822.75973
12/25/2016,16167.70833,16341.34409,18118.75,17261.41519
12/26/2016,16267.70833,16209.73404,17017.70833,16883.86462
12/27/2016,16172.91667,16481.42697,17072.91667,16961.23449
12/28/2016,18052.08333,18013.31183,17148.95833,18123.59888
12/29/2016,17518.75,18001.32979,19256.25,18644.25765
12/30/2016,17190.625,17663.97802,18654.16667,18221.73762
12/31/2016,16984.375,17631.66667,18612.5,18128.32828
1/1/2017,15892.70833,16352.55914,18100,17167.23688
1/2/2017,13747.91667,14814.91398,16783.33333,15500.86905
1/3/2017,13818.75,13863.625,14385.41667,14408.07828
1/4/2017,16725,15816.33333,14390.625,16029.46716
1/5/2017,17176.04167,17287.43478,17592.70833,17737.54265
1/6/2017,16559.375,17041.12766,18048.95833,17601.96805
1/7/2017,16273.95833,16635.19565,17346.875,17137.49071
1/8/2017,14281.25,14981.48315,16950,15789.72544
1/9/2017,13579.16667,14099.27174,14902.08333,14578.9883
1/10/2017,16032.29167,14980.45161,14111.45833,15426.88159
1/11/2017,16312.5,16689.02222,16579.16667,16912.37735
1/12/2017,16290.625,16492.03409,16610.41667,16849.83964
1/13/2017,16207.29167,16367.34737,16692.70833,16807.93018
1/14/2017,16388.54167,16307.05556,16615.625,16822.55513
1/15/2017,14875,15394.78889,16806.25,16077.49402
1/16/2017,13870.83333,14638.02198,15157.29167,14940.86338
1/17/2017,15560.41667,14999.74468,14135.41667,15284.00706
1/18/2017,15828.125,15941.3587,15915.625,16280.51729
1/19/2017,15881.25,15899.06742,16255.20833,16397.32297
1/20/2017,15466.66667,15844.78261,16365.625,16277.83915
1/21/2017,16171.875,16174.13043,16182.29167,16561.58009
1/22/2017,14403.125,15116.32979,16767.70833,15814.53543
1/23/2017,13366.66667,14260.55556,15129.16667,14637.61069
1/24/2017,16147.91667,15390.55435,14035.41667,15576.77695
1/25/2017,16088.54167,16300.67742,16766.66667,16770.77631
1/26/2017,16101.04167,16188.96809,16684.375,16710.27597
1/27/2017,15701.04167,16056.89247,16663.54167,16525.97299
1/28/2017,15548.95833,15939.20225,16313.54167,16319.3818
1/29/2017,13544.79167,14433.49474,16080.20833,15071.64597
1/30/2017,13328.125,13482.85106,13985.41667,13984.27863
1/31/2017,15190.625,14752.62637,13753.125,14950.93984
2/1/2017,15259.375,15439.84375,15733.33333,15862.99841
2/2/2017,13951.04167,14710.86458,15830.20833,15216.18591
2/3/2017,13827.08333,14066.64583,14447.91667,14499.363
2/4/2017,13690.625,14006.5,14301.04167,14384.86994
2/5/2017,13038.54167,13369.67708,14161.45833,13908.70675
2/6/2017,12014.58333,12938.22917,13463.54167,13190.93244
2/7/2017,13748.95833,13107.6875,12447.91667,13487.00189
2/8/2017,13969.79167,14144.79167,14262.5,14511.1755
2/9/2017,14007.29167,14252.10417,14608.33333,14674.72411
2/10/2017,13979.16667,14212.59375,14647.91667,14665.37342
2/11/2017,14050,14160.89583,14637.5,14668.27966
2/12/2017,14369.79167,14287.53125,14708.33333,14840.6998
2/13/2017,13228.125,14228.85417,15102.08333,14571.83522
2/14/2017,15216.66667,14925.8125,14096.875,15131.93244
2/15/2017,15651.04167,15626.875,16139.58333,16191.31439
2/16/2017,15557.29167,15925.28125,16535.41667,16391.47758
2/17/2017,15218.75,15641.71875,16464.58333,16160.49841
2/18/2017,15293.75,15564.19792,16168.75,16061.04703
2/19/2017,14402.08333,15051.4375,16250,15619.988
2/20/2017,12850,13923.88542,15276.04167,14402.12342
2/21/2017,14512.5,14120.52083,13601.04167,14463.50189
2/22/2017,14091.66667,14666.625,15392.70833,15102.48105
2/23/2017,14639.58333,14471.42708,14953.125,15073.52619
2/24/2017,14831.25,15081.3125,15463.54167,15510.84911
2/25/2017,15279.16667,15296.35417,15771.875,15834.613
2/26/2017,14466.66667,15296.63542,16259.375,15726.37342
2/27/2017,11538.125,13573,15331.25,13866.27272
2/28/2017,11810.72917,10944.55208,12818.75,12243.49147
3/1/2017,12258.33333,12759.5625,12307.29167,12827.21022
3/2/2017,12762.5,12595.14583,12922.91667,13145.66855
3/3/2017,13009.375,12912.9375,13519.79167,13532.84911
3/4/2017,13033.33333,13277.83333,13746.875,13738.16161
3/5/2017,12509.375,12682.33333,13812.5,13386.88383
3/6/2017,12763.54167,12670.08333,13186.45833,13258.84216
3/7/2017,12873.95833,13102.15625,13496.875,13543.14425
3/8/2017,12831.25,12913.94792,13647.91667,13516.51925
3/9/2017,13005.20833,12921.46875,13620.83333,13567.98452
3/10/2017,13260.41667,13103.44792,13780.20833,13766.83869
3/11/2017,13347.91667,13450.1875,14080.20833,14011.58522
3/12/2017,12267.70833,12975.20833,14242.70833,13547.35605
3/13/2017,11225,11930.08333,13112.5,12474.6755
3/14/2017,13364.58333,12361.64583,12055.20833,12979.29355
3/15/2017,13587.5,13520.72917,14356.25,14206.97411
3/16/2017,13830.20833,13932.11458,14711.45833,14543.40813
3/17/2017,13537.5,13821.61458,15047.91667,14521.15814
3/18/2017,13528.125,13918.3125,14791.66667,14464.84911
3/19/2017,13020.83333,13482.70833,14817.70833,14159.23105
3/20/2017,11493.75,12615.70833,14319.79167,13195.23105
3/21/2017,13707.29167,12936.82292,12722.91667,13507.82481
3/22/2017,13159.375,13836.375,15094.79167,14415.66161
3/23/2017,13082.29167,13518.19792,14554.16667,14103.69981
3/24/2017,13073.95833,13493,14427.08333,14050.16161
3/25/2017,13316.66667,13500.98958,14333.33333,14102.47758
3/26/2017,12831.25,13338.45833,14480.20833,13935.45327
3/27/2017,11128.125,12372.875,13917.70833,12858.38383
3/28/2017,13214.58333,12206.32292,12057.29167,12878.21369
3/29/2017,13366.66667,13615.86458,14122.91667,14087.29703
3/30/2017,12901.04167,13419.26042,14309.375,13928.70675
3/31/2017,12837.5,12957.58333,13864.58333,13605.36994
4/1/2017,12942.70833,13271.36458,13725,13698.50536
4/2/2017,10636.5625,11959.75,13836.45833,12529.738
4/3/2017,10203.125,10742.48958,11368.75,11156.93591
4/4/2017,11638.22917,10895.46875,10841.77083,11510.6373
4/5/2017,11704.89583,11895.61458,12197.91667,12318.29008
4/6/2017,10959.79167,11680.9375,12287.5,12028.22411
4/7/2017,10985.9375,11098.33333,11501.04167,11580.58522
4/8/2017,11793.75,11612.71875,11478.125,12013.67897
4/9/2017,10634.47917,11381.94792,12314.58333,11829.15119
4/10/2017,10207.08333,10789.95833,11191.14583,11114.87688
4/11/2017,11484.79167,11022.04167,10683.75,11449.00883
4/12/2017,11664.47917,11920.98958,11991.66667,12244.52619
4/13/2017,11474.0625,11794.08333,12177.08333,12200.55744
4/14/2017,11501.97917,11790.79167,11938.54167,12129.25189
4/15/2017,11666.66667,12038.10417,12019.79167,12293.66856
4/16/2017,10451.35417,11522.16667,12281.25,11803.738
4/17/2017,9930.729167,10846.64583,11046.35417,10993.39078
4/18/2017,11571.97917,10805.05208,10558.54167,11364.00536
4/19/2017,11810.41667,12193.375,12159.375,12439.86994
4/20/2017,11706.35417,12203.92708,12518.75,12528.49147
4/21/2017,11792.70833,12212.88542,12465.625,12542.55397
4/22/2017,11647.39583,12209.64583,12572.91667,12528.8005
4/23/2017,10466.77083,11509.125,12439.58333,11857.30744
4/24/2017,9951.770833,10775.22917,11203.85417,11029.09911
4/25/2017,11507.91667,10807.21875,10620.52083,11364.03314
4/26/2017,11586.5625,11798.27083,12181.25,12240.84216
4/27/2017,11683.85417,11966.28125,12275,12360.52619
4/28/2017,11632.1875,11898.6875,12355.20833,12347.50883
4/29/2017,11585.20833,11882.25,12292.70833,12305.53661
4/30/2017,10556.77083,11268.84375,12251.04167,11744.36647
5/1/2017,9772.5,10617.91667,11203.54167,10916.8005
5/2/2017,11572.91667,10423.39583,10363.64583,11172.13383
5/3/2017,11693.75,11856.52083,12089.58333,12265.43244
5/4/2017,11820.83333,11801.60417,12301.04167,12359.97411
5/5/2017,11822.91667,12082.33333,12361.45833,12474.38383
5/6/2017,11845.83333,11933.26042,12413.54167,12449.69286
5/7/2017,10828.22917,11319.60417,12423.95833,11909.41161
5/8/2017,9881.979167,10638.21875,11342.5,11006.38036
5/9/2017,11575.83333,10659.19792,10396.04167,11262.50536
5/10/2017,11560.41667,11683.6875,12053.125,12151.22411
5/11/2017,11572.91667,11650.45833,12067.70833,12149.1755
5/12/2017,11338.22917,11561.89583,12072.91667,12043.16161
5/13/2017,11297.70833,11406.58333,11822.91667,11894.5505
5/14/2017,10539.6875,10777.5625,11750,11407.89772
5/15/2017,9991.458333,10431.625,10983.64583,10854.39077
5/16/2017,11570.83333,10681.64583,10331.45833,11246.79355
5/17/2017,11589.58333,11626.10417,11935.41667,12102.51578
5/18/2017,11739.58333,11644.55208,11977.08333,12172.55397
5/19/2017,11707.29167,11739.02083,12142.70833,12248.488
5/20/2017,11617.60417,11758.08333,12137.5,12223.21022
5/21/2017,10848.54167,11032.8125,12090.625,11709.47411
5/22/2017,9940.729167,10581.91667,11223.125,10967.40467
5/23/2017,11530.20833,10637.13542,10311.35417,11211.71369
5/24/2017,11643.75,11470.08333,11839.58333,12036.61994
5/25/2017,11780.20833,11706.32292,11980.20833,12207.72758
5/26/2017,11889.58333,11788.5625,12144.79167,12326.46022
5/27/2017,11808.33333,11832.39583,12243.75,12346.97411
5/28/2017,10831.66667,11109.33333,12218.75,11772.06439
5/29/2017,9956.145833,10566.125,11246.66667,10975.12689
5/30/2017,9975.833333,9884.114583,10305,10440.46369
5/31/2017,11317.91667,10594.59375,10270.72917,11113.22758
6/1/2017,11717.70833,11368.65625,11600,11947.60258
6/2/2017,13492.70833,12446.88542,12078.125,13058.05397
6/3/2017,13715.625,13669.15625,13932.29167,14157.83869
6/4/2017,12635.41667,13020.51042,14268.75,13693.70675
6/5/2017,11708.33333,12459.35417,13145.83333,12823.32133
6/6/2017,13534.375,12736.30208,12164.58333,13197.23452
6/7/2017,13634.375,13674.15625,14046.875,14170.61647
6/8/2017,13517.70833,13571.8125,14172.91667,14139.62689
6/9/2017,13787.5,13550.11458,14000,14164.68591
6/10/2017,13562.5,13692.01042,14264.58333,14225.17897
6/11/2017,12735.41667,12975.33333,14076.04167,13647.74494
6/12/2017,11939.16667,12272.44792,13203.125,12857.06092
6/13/2017,13610.41667,12905.58333,12310.41667,13327.61994
6/14/2017,13727.08333,13617.61458,14105.20833,14202.11647
6/15/2017,13754.16667,13683.39583,14261.45833,14285.15466
6/16/2017,13770.83333,13710.16667,14328.125,14321.85605
6/17/2017,13562.5,13573.46875,14346.875,14213.09564
6/18/2017,12448.95833,12785.91667,14154.16667,13515.16161
6/19/2017,11797.91667,12165.03125,12977.08333,12698.8248
6/20/2017,13778.125,12761.95833,12259.375,13318.63383
6/21/2017,14427.08333,14011.63542,14360.41667,14651.85953
6/22/2017,13622.91667,13884.48958,15088.54167,14584.13036
6/23/2017,13727.08333,13517.26042,14237.5,14212.7623
6/24/2017,13722.91667,13651.04167,14336.45833,14288.95328
6/25/2017,12578.125,12811.51042,14361.45833,13635.84564
6/26/2017,11944.79167,12298.23958,13142.70833,12847.39425
6/27/2017,13810.41667,12836.4375,12427.08333,13410.12689
6/28/2017,13557.29167,13550.98958,14404.16667,14222.96369
6/29/2017,13480.20833,13301.36458,14172.91667,14036.97758
6/30/2017,13657.29167,13361.0625,14077.08333,14083.96022
7/1/2017,13770.83333,13587.78125,14220.83333,14245.29702
7/2/2017,13841.66667,13295.3125,14357.29167,14216.90467
7/3/2017,13367.70833,13239.82292,14407.29167,14057.08869
7/4/2017,14939.58333,14510.44792,13965.625,14857.36647
7/5/2017,13522.91667,13663.17708,15726.04167,14689.52619
7/6/2017,15205.20833,14571.5625,14116.66667,15016.62689
7/7/2017,15123.95833,14930.38542,15972.91667,15727.90119
7/8/2017,15150,14950.01042,15870.83333,15709.09564
7/9/2017,13982.29167,14085.13542,15889.58333,15037.81786
7/10/2017,13409.375,13603.57292,14669.79167,14279.72758
7/11/2017,15221.875,14405.57292,14010.41667,14931.43592
7/12/2017,15132.29167,15157.54167,16014.58333,15820.28661
7/13/2017,15026.04167,14924.47917,15948.95833,15685.30744
7/14/2017,15058.33333,14942.63542,15767.70833,15641.70675
7/15/2017,15205.20833,14793.14583,15786.45833,15647.08522
7/16/2017,13960.41667,14398.59375,15954.16667,15156.54008
7/17/2017,13829.16667,13490.26042,14672.91667,14382.92897
7/18/2017,15262.5,14778.46875,14454.16667,15217.19286
7/19/2017,15368.75,15145.3125,16062.5,15911.00189
7/20/2017,15340.625,15309.875,16143.75,15983.56439
7/21/2017,15315.625,15179.59375,16076.04167,15909.23453
7/22/2017,15160.41667,15191.26042,16038.54167,15848.88731
7/23/2017,14231.25,14204.38542,15871.875,15154.65119
7/24/2017,13913.54167,14016.89583,14876.04167,14654.30744
7/25/2017,15418.75,14815.14583,14577.08333,15322.47411
7/26/2017,15504.16667,15358.96875,16173.95833,16064.5123
7/27/2017,15605.20833,15254.25,16237.5,16084.46716
7/28/2017,15762.5,15692.55208,16311.45833,16307.65119
7/29/2017,15779.16667,15617.16667,16511.45833,16354.74494
7/30/2017,14560.41667,14667.625,16541.66667,15642.0505
7/31/2017,14436.45833,14313.09375,15202.08333,15036.02619
8/1/2017,16034.375,15467.28125,15051.04167,15903.04703
8/2/2017,16694.79167,16518.02083,16893.75,17087.66855
8/3/2017,16679.16667,16715.82292,17728.125,17426.51925
8/4/2017,16062.5,16205.65625,17457.29167,16960.63036
8/5/2017,16061.45833,16022.25,16900,16713.38383
8/6/2017,14916.66667,15076.6875,16929.16667,16026.32133
8/7/2017,14210.41667,14258.875,15543.75,15056.49494
8/8/2017,15747.91667,15322.33333,14754.16667,15660.28661
8/9/2017,15894.79167,15787.63542,16441.66667,16426.84564
8/10/2017,15806.25,15628.29167,16572.91667,16387.96717
8/11/2017,15657.29167,15522.78125,16482.29167,16272.93592
8/12/2017,15896.875,15664.0625,16381.25,16366.21022
8/13/2017,14992.70833,15508.89583,16670.83333,16109.62688
8/14/2017,14310.41667,14113.875,16080.20833,15220.31439
8/15/2017,16026.04167,15788.42708,14814.58333,15928.49841
8/16/2017,15756.25,15815.1875,16739.58333,16489.15466
8/17/2017,15675,15334.65625,16406.25,16190.78314
8/18/2017,16257.29167,15967.13542,16194.79167,16525.22064
8/19/2017,15864.58333,15862.71875,16785.41667,16556.3873
8/20/2017,15159.375,15181.60417,16417.70833,15971.71022
8/21/2017,14018.75,14176.63542,15620.83333,14990.8873
8/22/2017,15928.125,15341.6875,14391.66667,15605.97411
8/23/2017,15977.08333,15882.48958,16486.45833,16500.8248
8/24/2017,16361.45833,15822.70833,16684.375,16674.99494
8/25/2017,16566.66667,15739.97917,16422.91667,16628.66856
8/26/2017,16377.08333,15572.36458,16341.66667,16482.51925
8/27/2017,15787.5,15004.64583,16144.79167,16031.12689
8/28/2017,14560.41667,14061.60417,15480.20833,15086.22411
8/29/2017,16426.04167,15118.10417,14226.04167,15642.21022
8/30/2017,16340.625,15436.55914,16176.04167,16369.88966
8/31/2017,16605.20833,15614.3125,15979.16667,16451.71022
9/1/2017,16232.29167,15658.30208,16210.41667,16419.15119
9/2/2017,12220.83333,13748.78125,15971.875,14365.97758
9/3/2017,12059.16667,12395.41667,12732.29167,12781.10606
9/4/2017,10254.375,11926.88542,12483.33333,11940.34564
9/5/2017,10505.9375,10374.77083,10641.14583,10892.76577
9/6/2017,11827.8125,11181.90625,10759.0625,11641.74147
9/7/2017,12105.9375,12269.72917,12166.66667,12566.25883
9/8/2017,11907.70833,12358.26042,12450,12624.1373
9/9/2017,11849.375,12260.83333,12358.33333,12541.66161
9/10/2017,10464.47917,11780.28125,12265.625,11888.94286
9/11/2017,9946.458333,10606.01042,10825.9375,10844.9498
9/12/2017,12022.08333,10668.80208,10188.22917,11345.18591
9/13/2017,12006.25,12456.63542,12205.20833,12608.17897
9/14/2017,12122.91667,12346.61458,12319.79167,12648.58869
9/15/2017,11972.70833,12376.6875,12414.58333,12640.14077
9/16/2017,12102.08333,12408.5625,12218.75,12628.613
9/17/2017,10706.14583,11857.08333,12428.125,12049.26577
9/18/2017,10231.875,10888.6875,10940.52083,11072.50883
9/19/2017,11955.625,10880.23958,10416.45833,11469.58869
9/20/2017,11852.08333,12340.38542,12081.25,12476.72064
9/21/2017,11801.04167,12118.30208,12110.41667,12395.40119
9/22/2017,11815,12137.64583,11954.16667,12354.41855
9/23/2017,12105.20833,12406.83333,12075,12581.16161
9/24/2017,10837.39583,11943.6875,12350,12095.84216
9/25/2017,10221.35417,10980.94792,11070.9375,11143.22758
9/26/2017,11836.875,10973.70833,10402.91667,11456.64772
9/27/2017,11926.04167,12280.33333,12000,12454.27272
9/28/2017,11912.39583,12272.38542,12156.25,12499.15814
9/29/2017,12061.45833,12323.25,12139.58333,12560.24494
9/30/2017,11990.52083,12388.41667,12247.91667,12594.43244
10/1/2017,10177.29167,11837.54167,12464.58333,11878.61994
10/2/2017,9415.833333,10085.51042,10647.39583,10435.06091
10/3/2017,10763.33333,10077.54167,9794.166667,10597.16161
10/4/2017,10929.89583,11085.6875,11109.16667,11427.06439
10/5/2017,11081.875,11362.05208,11246.77083,11615.71369
10/6/2017,11120.72917,11448.625,11447.29167,11724.363
10/7/2017,10924.16667,11295.40625,11487.91667,11621.31092
10/8/2017,10070.83333,10925.76042,11279.375,11144.1373
10/9/2017,9469.479167,10313.46875,10433.125,10457.50536
10/10/2017,10967.60417,10023.40625,9833.645833,10660.36647
10/11/2017,11773.125,11749.71875,11232.8125,11970.6998
10/12/2017,11714.89583,12057.57292,12150,12359.6373
10/13/2017,11047.8125,11905.36458,12094.79167,12068.1373
10/14/2017,11405.41667,11301.6875,11500,11787.84911
10/15/2017,9594.791667,11253.40625,11687.5,11230.71369
10/16/2017,9648.541667,9554.291667,10020.9375,10126.738
10/17/2017,10850.20833,10402.57292,9941.25,10783.49147
10/18/2017,11406.04167,11396.92708,11126.77083,11695.39425
