Date,BAC,National,Diamond,GPP_prediction
9/26/2015,1.434238669,0.359982773,0.733382924,0
9/27/2015,10.11594057,0.768231057,0.664930571,1.802003377
9/28/2015,0.58939594,1.39912951,1.015730442,0
9/29/2015,1.68421741,0.54750126,1.095488912,0
9/30/2015,1.249530043,0.681485911,0.932421478,0
10/1/2015,1.5876968,0.247361847,0.980238223,0
10/2/2015,0.845677902,1.270225561,0.892879178,0
10/3/2015,0.96550858,1.415706955,1.076558972,0
10/4/2015,1.483748131,0.878738571,0.745817042,0
10/5/2015,1.381567804,NA,0.726635914,0
10/6/2015,1.279387477,2.015333611,0.707454785,0
10/7/2015,1.177207151,10.13591855,0.688273657,1.952769097
10/8/2015,1.075026824,3.548497278,0.827208075,0
10/9/2015,0.972846497,1.355095085,0.46905631,0
10/10/2015,0.87066617,1.341385042,0.455217271,0
10/11/2015,0.802738805,0.568976024,0.441378232,0
10/12/2015,0.734811439,0.521901746,0.427539193,0
10/13/2015,1.018097714,NA,0.366952051,0
10/14/2015,1.304803103,NA,0.516741117,0
10/15/2015,1.026378747,NA,0.666530183,0
10/16/2015,0.934067477,NA,0.135144427,0
10/17/2015,0.841756206,NA,0.310598028,0
10/18/2015,0.749444936,0.972707864,0.477139032,0
10/19/2015,0.446148343,NA,0.329190533,0
10/20/2015,1.697196372,NA,0.181242034,0
10/21/2015,0.942626758,NA,0.215851312,0
10/22/2015,0.778563124,1.822250698,0.25046059,0
10/23/2015,0.61449949,NA,0.285069868,0
10/24/2015,0.805899412,0.359009487,0.319679145,0
10/25/2015,0.347657551,0.373327199,0.354288423,0
10/26/2015,0.6390559,NA,0.388897701,0
10/27/2015,1.061302742,NA,0.416258168,0
10/28/2015,0.839464624,NA,0.443618634,0
10/29/2015,0.642930412,NA,0.243035178,0
10/30/2015,0.446396199,0.463269353,0.5720822,0
10/31/2015,0.745595489,NA,0.448579963,0
11/1/2015,0.815878317,0.447572875,0.325077726,0
11/2/2015,0.886161146,NA,0.329297089,0
11/3/2015,0.956443974,NA,0.990197054,0
11/4/2015,0.810021002,NA,0.549074471,0
11/5/2015,0.663598029,0.976314404,0.469490349,0
11/6/2015,1.091090618,NA,0.389906226,0
11/7/2015,0.675878158,NA,0.544235886,0
11/8/2015,0.574277189,0.993192598,0.698565545,0
11/9/2015,0.612437557,NA,0.56718683,0
11/10/2015,0.871415793,NA,0.487597485,0
11/11/2015,0.873595146,NA,0.704946631,0
11/12/2015,0.875774499,0.585312374,0.866608077,0
11/13/2015,0.943628584,NA,0.493431577,0
11/14/2015,1.011482669,NA,0.352583293,0
11/15/2015,1.079336754,1.438810232,10.12621648,2.167090466
11/16/2015,0.887996366,NA,0.350544509,0
11/17/2015,0.610544651,NA,0.54971189,0
11/18/2015,0.333092936,0.884440484,0.706254139,0
11/19/2015,1.40941266,NA,0.838985757,0
11/20/2015,1.198849449,NA,0.582662297,0
11/21/2015,0.988286237,NA,0.444067025,0
11/22/2015,0.777723026,NA,0.822130797,0
11/23/2015,0.979275654,NA,0.559952202,0
11/24/2015,10.17063731,NA,0.691928297,3.326609046
11/25/2015,5.386976089,NA,1.072178035,1.124903304
11/26/2015,0.603314867,NA,0.634179334,0
11/27/2015,0.455946029,NA,0.32614054,0
11/28/2015,1.498461003,NA,0.40598539,0
11/29/2015,1.3819868,NA,0.48583024,0
11/30/2015,1.265512596,1.245097994,0.50226028,0
12/1/2015,0.532284199,NA,0.555873546,0
12/2/2015,0.983428653,NA,0.247920994,0
12/3/2015,1.059434184,0.940797357,0.413619171,0
12/4/2015,1.243573989,NA,0.579317347,0
12/5/2015,0.793637208,NA,0.423087803,0
12/6/2015,0.343700426,NA,0.266858259,0
12/7/2015,0.275626856,0.206038992,0.349268515,0
12/8/2015,0.566200401,NA,0.433484199,0
12/9/2015,0.856773946,0.272248733,0.517699882,0
12/10/2015,0.854205306,0.170613783,0.601915566,0
12/11/2015,10.14565712,NA,0.903087309,3.419698457
12/12/2015,5.604963128,NA,0.583812165,0.989713889
12/13/2015,1.064269135,0.70811583,0.264537021,0
12/14/2015,0.478048322,0.153762026,0.91404219,0
12/15/2015,2.413532956,NA,0.94809215,0
12/16/2015,4.349017589,1.759260771,0.98214211,0.315776134
12/17/2015,6.284502223,0.318311377,1.01619207,0.491971201
12/18/2015,8.219986856,1.389985991,0.544065447,1.336982076
12/19/2015,10.15547149,1.304797634,1.003370844,2.1068493
12/20/2015,0.436467216,NA,0.730549238,0
12/21/2015,1.195417009,NA,0.395577024,0
12/22/2015,1.954366802,NA,0.111063147,0
12/23/2015,1.055803458,0.243476155,0.381427951,0
12/24/2015,1.629339245,NA,0.678859084,0
12/25/2015,1.397168606,NA,0.578217943,0
12/26/2015,0.412846633,0.189856393,0.477576802,0
12/27/2015,1.104039342,NA,0.37693566,0
12/28/2015,1.79523205,1.829506107,0.276294519,0
12/29/2015,1.556722671,0.981226912,0.650222495,0
12/30/2015,1.318213291,NA,0.862042655,0
12/31/2015,0.604703901,0.66913065,0.607265222,0
1/1/2016,0.447619207,0.286044754,0.352487788,0
1/2/2016,0.349858829,NA,0.332920412,0
1/3/2016,0.252098451,0.305262433,0.313353035,0
1/4/2016,0.387829008,0.203597658,0.347997797,0
1/5/2016,0.350202876,NA,0.382642558,0
1/6/2016,0.38996506,NA,0.537915176,0
1/7/2016,1.670670793,NA,0.693187794,0
1/8/2016,1.437780324,NA,0.710400203,0
1/9/2016,1.204889854,1.302489408,0.727612611,0
1/10/2016,0.227842687,NA,0.74482502,0
1/11/2016,0.216914256,0.317276169,0.421491397,0
1/12/2016,0.839731833,0.458039876,0.196871946,0
1/13/2016,1.46254941,1.406867311,0.634857465,0
1/14/2016,0.775381208,NA,1.072842984,0
1/15/2016,0.586874776,NA,0.395436166,0
1/16/2016,0.501956227,NA,0.199411002,0
1/17/2016,0.417037677,NA,0.439732123,0
1/18/2016,0.726747855,NA,0.334088791,0
1/19/2016,1.34743758,NA,0.393890994,0
1/20/2016,1.594598617,NA,0.453693196,0
1/21/2016,1.379564265,NA,0.434548743,0
1/22/2016,1.328177255,NA,0.41540429,0
1/23/2016,1.785678622,0.811014358,0.396259837,0
1/24/2016,0.444425965,NA,0.627512911,0
1/25/2016,0.274240503,0.503023855,0.625168954,0
1/26/2016,1.472520003,NA,0.277885938,0
1/27/2016,1.201325454,0.906555227,0.387271993,0
1/28/2016,10.17438944,NA,0.63341633,3.299229127
1/29/2016,1.383196155,NA,0.869160664,0
1/30/2016,1.656827265,0.702378427,0.330546752,0
1/31/2016,1.285352436,NA,0.437856945,0
2/1/2016,0.646325492,NA,0.545167138,0
2/2/2016,0.743327862,NA,0.184493059,0
2/3/2016,0.840330232,NA,0.320305341,0
2/4/2016,0.400580582,NA,0.571112498,0
2/5/2016,0.486178377,NA,0.489186982,0
2/6/2016,0.571776171,0.578305179,0.407261465,0
2/7/2016,0.657373966,0.794085637,0.325335949,0
2/8/2016,0.74297176,0.35484061,0.243410432,0
2/9/2016,0.828569555,NA,0.320936247,0
2/10/2016,0.914167349,NA,0.262623658,0
2/11/2016,0.570179397,NA,0.256947984,0
2/12/2016,0.600757555,NA,0.251272311,0
2/13/2016,0.631335714,NA,0.245596637,0
2/14/2016,0.661913872,NA,0.239920963,0
2/15/2016,0.705780821,0.490398167,0.23424529,0
2/16/2016,0.74964777,NA,0.228569616,0
2/17/2016,1.299385593,0.691802168,0.354356638,0
2/18/2016,0.901555593,NA,0.398105381,0
2/19/2016,0.503725593,0.369853004,0.441854123,0
2/20/2016,1.258651297,0.849694207,0.485602866,0
2/21/2016,1.325313877,NA,0.94332123,0
2/22/2016,1.391976458,0.607965951,0.390035269,0
2/23/2016,1.458639038,NA,0.303353584,0
2/24/2016,1.525301618,0.300549855,0.931873266,0
2/25/2016,1.3067831,NA,0.696634874,0
2/26/2016,1.088264582,NA,0.507652295,0
2/27/2016,0.869746063,NA,0.263845228,0
2/28/2016,0.651227545,NA,0.459171165,0
2/29/2016,5.402154123,NA,0.679567139,0.936186873
3/1/2016,10.1530807,NA,0.324458105,3.134095645
3/2/2016,0.905327179,NA,0.397527365,0
3/3/2016,1.057678557,NA,0.470596625,0
3/4/2016,0.86239329,NA,0.543665885,0
3/5/2016,0.584178871,NA,0.42165959,0
3/6/2016,0.472088448,NA,0.440224873,0
3/7/2016,1.280476261,1.689077182,0.469879596,0
3/8/2016,0.525704923,NA,0.573286004,0
3/9/2016,0.53276038,NA,0.563090763,0
3/10/2016,0.539815836,NA,0.319010073,0
3/11/2016,1.889903915,0.673148614,1.866380612,0
3/12/2016,1.099369368,NA,0.591369071,0
3/13/2016,0.473811172,10.19402806,0.643760507,1.722835891
3/14/2016,0.398196939,0.823102032,1.083687878,0
3/15/2016,1.012859758,NA,1.061423686,0
3/16/2016,1.023490073,NA,10.14397323,3.479057894
3/17/2016,0.978339969,1.092941458,0.71520581,0
3/18/2016,0.869534281,NA,1.382374267,0
3/19/2016,1.230181897,1.364691686,1.60504713,0
3/20/2016,10.18613799,10.16987762,1.32463992,5.179187821
3/21/2016,0.758740032,1.95410056,1.545079189,0
3/22/2016,0.988316196,NA,1.050957275,0
3/23/2016,1.042145607,NA,0.824841929,0
3/24/2016,1.095975018,10.16239228,0.936594178,2.017289803
3/25/2016,0.857727767,NA,1.433035385,0
3/26/2016,0.791376502,NA,1.424748833,0
3/27/2016,0.725025237,1.834270598,1.05528694,0
3/28/2016,1.066176365,1.896025808,1.041817315,0
3/29/2016,0.357700728,NA,0.805042909,0
3/30/2016,5.274942169,1.231322448,0.766488644,0.376553731
3/31/2016,10.19218361,10.16060748,1.258965125,5.156221383
4/1/2016,5.565171903,1.648755912,0.884069077,0.651634942
4/2/2016,0.938160196,1.280975275,1.687726165,0
4/3/2016,0.956111249,1.835512934,1.274946328,0
4/4/2016,0.974062301,2.290500086,1.571390456,0
4/5/2016,0.490715784,1.966658796,0.985455286,0
4/6/2016,0.974843741,2.040200816,0.880644981,0
4/7/2016,1.458971697,1.973027845,0.962734945,0
4/8/2016,3.626197003,NA,0.657848979,0.037349233
4/9/2016,5.793422309,1.50479347,0.352963013,0.502695575
4/10/2016,7.960647614,20.13126315,0.901073439,7.616630712
4/11/2016,10.12787292,2.386047935,1.449183865,2.606670884
4/12/2016,7.275225098,1.704061074,1.06604478,1.300746295
4/13/2016,4.422577275,NA,1.800702218,1.006965989
4/14/2016,1.569929453,0.617014108,1.546477365,0
4/15/2016,1.25706539,1.397964006,0.600052776,0
4/16/2016,0.944201327,1.406760892,0.494791092,0
4/17/2016,0.631337264,1.95887129,0.796528664,0
4/18/2016,0.958693311,2.200352523,1.267109941,0
4/19/2016,1.286049359,1.860820281,0.716484822,0
4/20/2016,1.613405406,2.226960179,1.026494668,0
4/21/2016,1.940761454,NA,10.1064397,3.918926819
4/22/2016,2.268117501,2.827623518,6.178421975,1.710356976
4/23/2016,2.075431045,NA,2.25040425,0.05824389
4/24/2016,1.88274459,2.94244258,10.18955138,2.957215494
4/25/2016,1.690058134,2.393464601,0.897635224,0
4/26/2016,1.497371679,NA,0.857578089,0
4/27/2016,1.304685223,3.092191126,0.791551552,0
4/28/2016,1.378996381,NA,0.790544917,0
4/29/2016,1.453307538,1.653122383,0.789538282,0
4/30/2016,1.527618696,1.920669303,0.788531647,0
5/1/2016,1.40413518,1.669417274,1.115972283,0
5/2/2016,1.280651663,3.203448855,1.443412918,0
5/3/2016,1.157168147,1.537034471,1.49334931,0
5/4/2016,1.03368463,1.296861493,1.215133393,0
5/5/2016,1.880643294,0.523648997,0.936917476,0
5/6/2016,1.307477845,0.889204576,1.162934672,0
5/7/2016,0.734312396,0.758039944,1.388951867,0
5/8/2016,0.696950383,1.201394049,0.783308827,0
5/9/2016,0.65958837,2.634393113,1.33642221,0
5/10/2016,0.741167038,NA,0.608115947,0
5/11/2016,2.229465441,3.710723379,0.712609256,0.169902003
5/12/2016,1.656671998,1.465996495,0.817102564,0
5/13/2016,2.386187782,NA,1.529476099,0
5/14/2016,2.589974016,10.16874094,1.494684945,2.703435945
5/15/2016,0.673125056,20.16824607,0.749707908,5.149328989
5/16/2016,1.126745791,2.578765972,1.46457138,0
5/17/2016,1.580366525,NA,1.439998074,0
5/18/2016,2.311069623,NA,1.415424767,0
5/19/2016,2.267960129,2.283570864,1.390851461,0
5/20/2016,1.798225509,3.049972506,1.366278154,0.023794701
5/21/2016,0.976317434,2.56281234,2.525406603,0
5/22/2016,5.582050642,2.35425048,1.469257805,1.087488953
5/23/2016,10.18778385,2.026137425,2.364367682,2.811732297
5/24/2016,1.027785152,NA,0.69369267,0
5/25/2016,2.05168009,NA,0.790645574,0
5/26/2016,20.1165434,1.965736044,1.089100476,5.676095951
5/27/2016,1.706626469,1.511986905,1.387555377,0
5/28/2016,1.454029977,3.227276491,1.765066319,0.101093573
5/29/2016,2.690307756,3.536279991,2.217269214,0.766921631
5/30/2016,2.213407965,2.374642281,1.998880101,0.147946093
5/31/2016,1.736508174,4.610328115,1.496310406,0.566684876
6/1/2016,1.535901222,3.925436784,1.590643145,0.302963028
6/2/2016,20.1575757,4.753082143,4.45042239,7.739329389
6/3/2016,3.801829381,2.355325288,7.310201635,2.441421412
6/4/2016,4.326717363,NA,10.16998088,5.143675364
6/5/2016,4.529120268,0.629567263,0.979178871,0
6/6/2016,3.916293931,0.650394761,0.805723598,0
6/7/2016,4.376415877,1.669092696,1.323185569,0.408534025
6/8/2016,5.439111646,1.289848833,1.041124437,0.54233095
6/9/2016,3.702907031,0.494050581,0.491673444,0
6/10/2016,4.522493993,NA,0.523766906,0.418456692
6/11/2016,4.741901601,NA,0.555860368,0.544207227
6/12/2016,40.18631014,NA,0.833051859,18.40500724
6/13/2016,3.808278005,0.893739278,0.941067844,0
6/14/2016,50.10622848,1.70816211,1.504783013,15.72536051
6/15/2016,4.546672346,2.032579286,1.232612554,0.556257373
6/16/2016,5.432264558,10.18527617,2.00436422,3.82627096
6/17/2016,4.834729911,NA,1.217251816,0.921317106
6/18/2016,6.222235796,NA,0.712325492,1.362606886
6/19/2016,5.009570386,NA,0.207399168,0.503811019
6/20/2016,4.425627309,0.656514139,10.15188441,3.030311264
6/21/2016,5.920573261,2.630718611,1.232655919,1.213618575
6/22/2016,4.78735387,0.513823997,1.319195162,0.159093654
6/23/2016,3.7088399,1.993889293,1.247017207,0.268884778
6/24/2016,50.16698683,0.971323959,0.920765574,15.3053281
6/25/2016,5.645280971,20.14060588,10.11570653,9.919500438
6/26/2016,4.577859191,2.522051785,1.2757324,0.74418377
6/27/2016,4.8838477,2.361303175,1.601407309,0.901155372
6/28/2016,50.17738941,1.403970456,1.131753002,15.52334027
6/29/2016,5.54482786,1.207359767,0.662098694,0.423731418
6/30/2016,50.11544558,0.5060916,1.296850224,15.25843178
7/1/2016,26.46120828,NA,0.911333648,11.58159721
7/2/2016,2.806970987,2.727956803,0.833226285,0.075020669
7/3/2016,4.300708148,NA,0.755118922,0.423239777
7/4/2016,3.093666759,NA,0.677011559,0
7/5/2016,3.742581703,NA,0.746211679,0.139722933
7/6/2016,5.061209561,NA,0.815411798,0.833636922
7/7/2016,6.974395564,NA,0.941244622,1.853146335
7/8/2016,6.850057424,NA,1.067077445,1.853893677
7/9/2016,6.725719283,NA,1.192910269,1.854641018
7/10/2016,6.529786125,NA,1.318743093,1.819590851
7/11/2016,5.934606175,NA,1.444575916,1.584917288
7/12/2016,6.576217099,NA,1.57040874,1.968639162
7/13/2016,7.211589357,NA,1.696241564,2.349241703
7/14/2016,6.734615461,NA,1.822074387,2.173671166
7/15/2016,60.15818712,NA,1.947907211,28.94837341
7/16/2016,60.19509312,NA,2.073740035,29.02974282
7/17/2016,5.566764828,NA,2.199572858,1.778495085
7/18/2016,5.492099567,NA,2.325405682,1.804078867
7/19/2016,40.12837082,NA,2.334854496,19.1269389
7/20/2016,3.674408597,NA,2.34430331,0.904682196
7/21/2016,4.771731537,1.312644762,2.353752124,0.765012119
7/22/2016,4.04200301,NA,1.560373864,0.696514679
7/23/2016,70.18433427,NA,0.766995603,33.37099118
7/24/2016,3.889318986,NA,0.747228546,0.213600008
7/25/2016,2.432881807,NA,0.727461489,0
7/26/2016,5.349989175,NA,1.161133093,1.150887376
7/27/2016,6.000745813,NA,1.594804697,1.693101497
7/28/2016,5.670512141,NA,5.877168209,3.669166417
7/29/2016,7.486779239,NA,10.15953172,6.718481722
7/30/2016,5.212899131,NA,5.959864115,3.481707865
7/31/2016,4.920369704,NA,1.760196509,1.235609349
8/1/2016,4.429911942,NA,1.727291989,0.973928208
8/2/2016,5.345848677,14.41345739,30.92290678,14.84637359
8/3/2016,50.1494844,NA,60.11852158,53.02932923
8/4/2016,6.499658291,NA,45.42950574,23.85990826
8/5/2016,9.026939064,NA,30.74048991,17.77904073
8/6/2016,70.18269615,3.589588313,16.05147407,27.89355549
8/7/2016,4.943564831,4.560431797,1.362458237,1.574454266
8/8/2016,4.971616372,NA,3.728655998,2.245462427
8/9/2016,5.622478601,NA,20.11570639,10.76441874
8/10/2016,5.211009414,0.90699898,10.70058469,3.558500339
8/11/2016,5.085549079,NA,1.285462996,1.08083228
8/12/2016,3.959933392,NA,0.867962177,0.309274027
8/13/2016,50.15632625,NA,0.450461357,23.19872005
8/14/2016,5.641206757,NA,0.295199012,0.863529127
8/15/2016,3.993221582,NA,0.357624966,0.070749516
8/16/2016,30.17504934,NA,0.28833434,13.12701808
8/17/2016,2.874728382,NA,0.219043715,0
8/18/2016,3.441010491,NA,0.149753089,0
8/19/2016,1.507492563,NA,0.786913124,0
8/20/2016,6.64158777,NA,0.233545577,1.332892916
8/21/2016,5.918388835,NA,0.90928667,1.309163995
8/22/2016,3.037666935,NA,0.268509404,0
8/23/2016,3.728307028,NA,0.591815436,0.055387474
8/24/2016,4.418947121,NA,0.915121468,0.562360537
8/25/2016,5.371051634,NA,0.630124555,0.895914337
8/26/2016,50.19325353,NA,0.345127641,23.16451683
8/27/2016,4.927212852,NA,0.398165934,0.558015635
8/28/2016,3.761008127,NA,0.451204226,0.001432419
8/29/2016,4.065857281,NA,0.504242519,0.180376142
8/30/2016,5.273349134,NA,0.43560141,0.749801514
8/31/2016,6.319421077,NA,0.366960301,1.238516931
9/1/2016,3.892597242,NA,0.298319192,0
9/2/2016,2.714821759,NA,0.229678083,0
9/3/2016,1.537046276,NA,1.726404233,0
9/4/2016,1.158435571,NA,3.223130382,0.086109219
9/5/2016,0.779824866,NA,1.532562472,0
9/6/2016,0.511463384,NA,1.154068353,0
9/7/2016,0.243101901,NA,0.775574235,0
9/8/2016,1.30963592,NA,0.397080116,0
9/9/2016,1.868722588,NA,0.954674482,0
9/10/2016,1.303031712,NA,10.11213237,3.602908283
9/11/2016,1.971381718,NA,1.058148604,0
9/12/2016,1.593571188,NA,1.541858495,0
9/13/2016,1.215760658,NA,0.911357081,0
9/14/2016,1.525894341,NA,1.409231413,0
9/15/2016,1.64162255,NA,1.244352952,0
9/16/2016,1.306033164,NA,1.586672745,0
9/17/2016,3.870175837,NA,1.586673513,0.623750917
9/18/2016,1.594874126,NA,1.778423609,0
9/19/2016,3.08455304,NA,1.54182574,0.208515632
9/20/2016,10.19914512,NA,0.826116104,3.407956854
9/21/2016,2.46071929,NA,1.152116147,0
9/22/2016,3.403487084,NA,1.478116189,0.336127879
9/23/2016,2.594406768,NA,1.754990673,0.070024963
9/24/2016,1.464554894,NA,1.268968697,0
9/25/2016,0.33470302,5.968408377,0.833448108,0.331155813
9/26/2016,0.31063547,0.49702842,5.036672695,0
9/27/2016,0.410271596,0.373192121,2.770716562,0
9/28/2016,0.71642732,0.608480514,0.504760429,0
9/29/2016,1.076948835,0.335291028,0.663303111,0
9/30/2016,0.721908842,1.910984011,0.75374158,0
10/1/2016,1.226280497,1.248421889,1.287829415,0
10/2/2016,0.819590967,2.331196031,0.970323842,0
10/3/2016,5.473610239,0.946425689,0.652818268,0.30992071
10/4/2016,10.12762951,NA,0.584813804,3.251547899
10/5/2016,1.699558871,1.466367673,0.51097864,0
10/6/2016,1.099183802,NA,0.437143476,0
10/7/2016,1.808196012,1.02279201,0.363308312,0
10/8/2016,0.34780806,NA,0.883234452,0
10/9/2016,1.036176383,10.12789138,0.438923462,1.819966386
10/10/2016,1.50170762,0.177267218,0.444547132,0
10/11/2016,1.454780586,NA,0.396934124,0
10/12/2016,0.792519502,NA,10.19207309,3.387622538
10/13/2016,0.898173734,NA,1.008195204,0
10/14/2016,0.798670583,NA,10.11558377,3.352453419
10/15/2016,0.382414792,NA,0.203486068,0
10/16/2016,1.013672164,NA,0.478565425,0
10/17/2016,1.237995805,NA,0.49240616,0
10/18/2016,1.762345464,NA,0.809890123,0
10/19/2016,1.898826172,NA,1.216867852,0
10/20/2016,0.947887687,NA,10.11280635,3.425673261
10/21/2016,1.351533174,0.284403593,1.077188168,0
10/22/2016,0.976729638,0.309652904,1.026905345,0
10/23/2016,1.260101441,0.488641269,0.876366389,0
10/24/2016,1.454112905,NA,0.668015832,0
10/25/2016,20.19255443,NA,1.239833655,8.611520285
10/26/2016,20.14218132,0.286582754,2.402331499,5.562667835
10/27/2016,0.690022642,NA,1.582640098,0
10/28/2016,0.212371495,NA,0.762948696,0
10/29/2016,0.271579667,NA,0.534300988,0
10/30/2016,0.927969531,0.370937717,0.46243859,0
10/31/2016,0.914058056,NA,0.403434264,0
11/1/2016,1.887519865,NA,0.344429937,0
11/2/2016,0.587091266,NA,0.48663759,0
11/3/2016,1.217818969,0.419034672,0.520579659,0
11/4/2016,1.244891335,0.535398764,0.847124001,0
11/5/2016,2.213390278,0.727373808,0.953572672,0
11/6/2016,1.64225492,0.663309133,1.237622401,0
11/7/2016,1.071119562,0.934957345,10.1526517,2.00521218
11/8/2016,0.806902369,NA,11.86319252,4.230373687
11/9/2016,0.542685175,4.767344909,6.826778212,1.99790541
11/10/2016,0.278467982,NA,1.790363903,0
11/11/2016,1.99309557,NA,1.24264408,0
11/12/2016,3.707723157,2.538954887,0.694924256,0.266170078
11/13/2016,1.390760295,1.688824827,0.581957932,0
11/14/2016,1.06083556,0.314118891,0.162699165,0
11/15/2016,0.730910825,NA,0.430584222,0
11/16/2016,1.987453026,NA,0.698469279,0
11/17/2016,1.485869787,NA,0.360648526,0
11/18/2016,1.764506333,NA,0.125961111,0
11/19/2016,0.956554444,NA,0.181258067,0
11/20/2016,1.336994606,NA,0.236555022,0
11/21/2016,0.507837943,NA,0.291851978,0
11/22/2016,1.100380793,NA,0.347148933,0
11/23/2016,1.692923642,NA,0.402445889,0
11/24/2016,1.223040723,NA,0.117695522,0
11/25/2016,0.601525345,NA,0.138164687,0
11/26/2016,1.579322751,NA,0.158633851,0
11/27/2016,0.521585216,NA,0.149223041,0
11/28/2016,10.17892267,NA,0.265242959,3.117409057
11/29/2016,0.267017011,NA,0.249102971,0
11/30/2016,0.862688756,NA,0.232962982,0
12/1/2016,1.463423575,NA,0.121865869,0
12/2/2016,1.107024427,NA,0.393544566,0
12/3/2016,0.750625278,NA,0.443331718,0
12/4/2016,0.39422613,NA,0.49311887,0
12/5/2016,0.577466262,NA,0.371821217,0
12/6/2016,0.760706393,NA,0.250523564,0
12/7/2016,0.920179407,NA,0.271301978,0
12/8/2016,1.07965242,NA,0.292080391,0
12/9/2016,1.349450776,NA,0.428611517,0
12/10/2016,0.505490867,NA,0.565142642,0
12/11/2016,0.544947166,NA,0.666408514,0
12/12/2016,0.333783912,NA,0.357130619,0
12/13/2016,10.12297985,NA,0.39751761,3.155574972
12/14/2016,0.866226544,NA,0.378181554,0
12/15/2016,1.296467751,NA,0.284916963,0
12/16/2016,40.11442666,NA,1.045611417,18.47534528
12/17/2016,0.329228164,NA,0.670286098,0
12/18/2016,1.190274041,NA,0.294960778,0
12/19/2016,2.051319917,NA,0.488244677,0
12/20/2016,0.801154991,NA,0.569309438,0
12/21/2016,1.065030619,NA,0.650374199,0
12/22/2016,1.328906247,NA,0.631583126,0
12/23/2016,0.745780596,NA,0.383819272,0
12/24/2016,10.17108568,NA,0.578812191,3.270275178
12/25/2016,1.072902666,NA,0.3842225,0
12/26/2016,1.512415518,NA,0.189632808,0
12/27/2016,1.951928369,NA,0.65441018,0
12/28/2016,10.1804357,NA,0.621637477,3.296362831
12/29/2016,0.805374715,1.660257807,10.19730272,2.173281058
12/30/2016,1.738583706,NA,1.538887626,0
12/31/2016,1.091652371,NA,0.675635412,0
1/1/2017,1.321774887,NA,0.792560082,0
1/2/2017,1.301010874,NA,0.272538546,0
1/3/2017,1.280246862,NA,0.32862908,0
1/4/2017,1.259482849,NA,0.384719614,0
1/5/2017,1.238718836,NA,0.440810147,0
1/6/2017,1.217954823,NA,0.496900681,0
1/7/2017,1.197190811,NA,0.448976469,0
1/8/2017,1.176426798,NA,0.401052256,0
1/9/2017,1.155662785,NA,0.474547992,0
1/10/2017,1.134898772,NA,0.548043727,0
1/11/2017,1.11413476,NA,0.621539463,0
1/12/2017,1.093370747,NA,0.695035198,0
1/13/2017,1.381584071,NA,0.533289337,0
1/14/2017,1.960333947,NA,0.371543476,0
1/15/2017,1.456614673,NA,0.287247324,0
1/16/2017,0.952895398,NA,0.291473536,0
1/17/2017,0.449176124,NA,0.236142272,0
1/18/2017,0.927600499,NA,0.485258762,0
1/19/2017,1.406024874,NA,0.584709238,0
1/20/2017,3.058220462,NA,1.228801316,0.038837131
1/21/2017,1.807372229,NA,0.795260997,0
1/22/2017,0.556523996,NA,0.509509638,0
1/23/2017,0.656347027,NA,0.223758279,0
1/24/2017,0.756170057,NA,0.238666113,0
1/25/2017,1.792999882,NA,0.253573947,0
1/26/2017,2.829829706,NA,0.898143245,0
1/27/2017,1.864601832,NA,0.70890018,0
1/28/2017,1.162564192,NA,10.12382659,3.538521633
1/29/2017,0.460526552,NA,0.523132767,0
1/30/2017,0.833160198,NA,0.302659134,0
1/31/2017,1.205793843,NA,0.447515242,0
2/1/2017,1.80244433,1.539986699,0.592371349,0
2/2/2017,1.346214396,NA,0.555617671,0
2/3/2017,0.889984462,NA,0.518863992,0
2/4/2017,0.739650707,NA,0.639426983,0
2/5/2017,0.862257427,NA,0.531550791,0
2/6/2017,0.673336577,NA,0.417202923,0
2/7/2017,0.484415727,NA,0.302855054,0
2/8/2017,1.007012743,0.626047415,0.519084061,0
2/9/2017,1.285101063,NA,0.735313067,0
2/10/2017,10.14229532,NA,0.469630689,3.201289247
2/11/2017,10.13733745,NA,0.400518659,3.164254297
2/12/2017,0.785907691,NA,0.331406629,0
2/13/2017,0.366657109,0.5950144,0.262294599,0
2/14/2017,10.14960367,0.542755898,0.193182569,1.58081669
2/15/2017,1.790707605,10.12005464,0.61628802,2.127986066
2/16/2017,2.323380422,1.650955051,0.854321957,0
2/17/2017,2.211208567,1.555421265,1.828555126,0
2/18/2017,1.5610784,NA,0.680364394,0
2/19/2017,0.305932526,NA,0.609473751,0
2/20/2017,0.298773449,0.507721165,0.649510273,0
2/21/2017,1.152874158,0.460032559,0.689546796,0
2/22/2017,2.006974866,NA,0.729583318,0
2/23/2017,0.667942655,NA,0.458038567,0
2/24/2017,1.514605645,0.724576304,0.188195415,0
2/25/2017,2.361268635,20.12368361,10.15759629,8.833152156
2/26/2017,0.865960522,NA,0.909476153,0
2/27/2017,1.681387807,NA,0.663315393,0
2/28/2017,1.44634877,NA,0.264213822,0
3/1/2017,1.211309732,1.620102784,0.329173088,0
3/2/2017,0.658931183,0.990901139,0.504186229,0
3/3/2017,0.613038932,1.220465741,0.67919937,0
3/4/2017,0.567146682,1.27280821,0.854212511,0
3/5/2017,0.521254431,0.994987794,1.029225652,0
3/6/2017,0.915732183,0.837641262,0.670212274,0
3/7/2017,1.310209935,0.846162238,0.846874105,0
3/8/2017,1.067163126,1.290915269,0.76760131,0
3/9/2017,0.335466429,NA,0.70090296,0
